timestamp,datetime,year,hour_utc,direction,entry_price,stop_price,exit_price,exit_reason,net_pnl_pct,win,dump_pct,dump_speed_candles,peak_vol_ratio,vol_ratio_last5,trig_body_pct,trig_lower_wick,trig_upper_wick,trig_close_pos,trig_is_bullish,trig_range_pct,bars_to_exhaustion,entry_vs_exh_pct,exh_lower_wick,exh_close_pos,next_candle_bullish,next_vol_ratio,max_favorable_pct,max_adverse_pct,mae_vs_stop,optimal_improvement
1515334260,2018-01-07 14:11,2018,14,long,1056.14,1053.3564285714285,1061.7071428571433,target,0.1271216748862038,True,4.581063157794294,26,26.122751789040567,0.2137181582921225,0.9922480620155107,0.0,0.007751937984489293,0.0,False,0.003677973028197689,0.0,0.12498343022706872,0.0,1.0,True,0.23200183019845927,2.74679493249001,0.12498343022706872,0.4742109314857919,47.42109314857919
1515334320,2018-01-07 14:12,2018,14,long,1056.15,1053.1285714285714,1062.1928571428575,target,0.1721589871568838,True,4.3986195160658115,27,25.76488408297182,0.4454539808981409,1.0,0.0,0.0,1.0,True,0.00125139834284538,0.0,0.011362022440005512,0.04888888888894548,0.053333333333385885,True,0.21591355158952136,2.7458220896652934,0.011362022440005512,0.03971631205677484,3.971631205677484
1515334380,2018-01-07 14:13,2018,14,long,1058.26,1055.0157142857142,1064.7485714285715,target,0.2131358483332549,True,4.626565316496742,28,25.708410866714335,0.4472301247719607,0.0044444444444404025,0.04888888888894548,0.9466666666666141,0.053333333333385885,True,0.0021306212891679215,5.0,0.2097783153478377,0.0,0.0,False,0.0163433631611038,2.5409634683348234,0.2097783153478377,0.6842800528401589,68.4280052840159
1515334500,2018-01-07 14:15,2018,14,long,1057.79,1054.4932142857142,1064.3835714285715,target,0.2233346343387177,True,4.48901623686724,29,25.69892025555061,0.4147856218326493,0.3263157894736112,0.600000000000024,0.07368421052636492,0.9263157894736351,True,0.0017983909133933657,4.0,0.1654392648824436,0.0,0.0,False,0.0163433631611038,2.726439085262684,0.1654392648824436,0.530820062831755,53.082006283175495
1515334560,2018-01-07 14:16,2018,14,long,1056.61,1053.1546428571428,1063.5207142857141,target,0.25404589069895434,True,4.616558565433049,30,25.11348521608906,0.6941695508777453,0.8867924528302858,0.0,0.11320754716971419,0.0,False,0.0005010446307868034,3.0,0.053946110674698934,0.0,0.0,False,0.0163433631611038,2.8761794796566478,0.053946110674698934,0.16496124031006065,16.496124031006065
1515408660,2018-01-08 10:51,2018,10,long,1113.07,1081.0522428571428,1124.99,timeout,0.6709119821754314,True,9.830441498724722,2,20.800912682646814,5.8630071941954265,1.0,0.0,0.0,1.0,True,0.052909155977472706,24.0,1.2568841133082385,0.0,0.0,True,0.016520424549685463,1.9208136056133136,1.2568841133082385,0.436945034518792,43.6945034518792
1515408720,2018-01-08 10:52,2018,10,long,1112.4,1080.4529571428573,1125.0,timeout,0.7326860841423866,True,9.808571608232054,3,20.574977320176085,5.982766729283391,0.31106471816284353,0.6576200417536537,0.031315240083502796,0.6576200417536537,False,0.008655818282027817,23.0,1.1974110032362606,0.0,0.0,True,0.016520424549685463,1.9822006472491869,1.1974110032362606,0.41693999847068886,41.69399984706889
1515408780,2018-01-08 10:53,2018,10,long,1108.32,1076.0847428571428,1125.0,timeout,1.1049805110437476,True,9.920239729407221,4,20.573826571273944,5.9735708358353445,0.7148014440433326,0.204572803850789,0.08062575210587844,0.9193742478941216,True,0.0075219957275787916,22.0,0.8336942399307068,0.0,0.0,True,0.016520424549685463,2.3576223473365197,0.8336942399307068,0.2866426645536304,28.66426645536304
1515408840,2018-01-08 10:54,2018,10,long,1112.42,1080.004742857143,1125.0,timeout,0.7308678376871979,True,10.927963094393192,5,20.661567908981894,5.104090666305821,0.6238286479250421,0.3734939759036082,0.00267737617134963,0.3734939759036082,False,0.006756940110173425,21.0,1.1991873572931215,0.0,0.0,True,0.016520424549685463,1.9803671275237744,1.1991873572931215,0.4115346036346241,41.153460363462415
1515408900,2018-01-08 10:55,2018,10,long,1111.42,1078.7990285714286,1124.97,timeout,0.8191610732216402,True,10.813235620697315,6,20.241558141920933,1.2119036339255964,0.0470085470085522,0.8290598290598411,0.1239316239316067,0.8760683760683933,True,0.004222607189259478,20.0,1.1102913390077689,0.0,0.0,True,0.016520424549685463,2.072123949542025,1.1102913390077689,0.3782842588553942,37.82842588553942
1515408960,2018-01-08 10:56,2018,10,long,1114.78,1081.494742857143,1125.0,timeout,0.5167728161610387,True,10.942974480880627,7,19.948187896506965,0.9658581568192185,0.18095238095237684,0.6238095238095452,0.19523809523807797,0.6238095238095452,False,0.003787878787878829,19.0,1.408349629523318,0.0,0.0,True,0.016520424549685463,1.7644737078167956,1.408349629523318,0.4716802977551648,47.16802977551648
1515409020,2018-01-08 10:57,2018,10,long,1114.78,1081.1540285714286,1125.0,timeout,0.5167728161610387,True,10.75377777777778,8,19.637591642263462,0.9740141629253994,0.4506666666666509,0.22266666666667637,0.3266666666666727,0.6733333333333272,True,0.006758400692060231,18.0,1.408349629523318,0.0,0.0,True,0.016520424549685463,1.7644737078167956,1.408349629523318,0.4669010093388723,46.69010093388724
1515409080,2018-01-08 10:58,2018,10,long,1111.51,1077.6300999999999,1125.43,timeout,0.8523504062041793,True,10.761710070215976,9,19.51229453786954,0.9641843987461908,0.004264392324089888,0.699360341151372,0.29637526652453816,0.699360341151372,False,0.004219523166891637,17.0,1.1182985308274387,0.0,0.0,True,0.016520424549685463,2.0638590745922265,1.1182985308274387,0.36688419977626896,36.68841997762689
1515409140,2018-01-08 10:59,2018,10,long,1114.06,1080.0483142857142,1125.6,timeout,0.6358508518392154,True,10.951662971175168,10,19.86621602987342,0.943917589194531,0.7551487414187334,0.0,0.24485125858126652,0.0,False,0.003931588559707172,16.0,1.3446313484013446,0.0,0.0,True,0.016520424549685463,1.830242536308646,1.3446313484013446,0.44043685825628065,44.04368582562807
1515409200,2018-01-08 11:00,2018,11,long,1112.7,1078.5801,1126.08,timeout,0.8024804529522676,True,10.810066535786309,11,19.919546102264533,0.6914700707219968,0.0,0.0,0.0,0.0,False,8.976177225643144e-08,15.0,1.224049609059056,0.0,0.0,True,0.016520424549685463,1.9547047721757884,1.224049609059056,0.3991805368714463,39.918053687144635
1515409260,2018-01-08 11:01,2018,11,long,1111.85,1077.6240285714284,1130.4,timeout,1.2683905203040142,True,10.810066535786309,12,19.92280778110511,0.3881306123136715,0.13839285714283223,0.4062500000000349,0.4553571428571329,0.4062500000000349,False,0.002014768976155577,14.0,1.1485362234114298,0.0,0.0,True,0.016520424549685463,2.032648288887902,1.1485362234114298,0.37310847485075965,37.31084748507597
